"1","2","3","4","5","6","7","8","9"
"","Lat","Long","Timestamp","Ax","Ay","Az","A_avg","A_gforce"
"13826","22.616055","88.45505333","1.69E+12","0.97005004","-1.6990501","9.43995","2.90364998","0.982727973"
"13827","22.616055","88.45505333","1.69E+12","0.97005004","-1.6990501","9.43995","2.90364998","0.982727973"
"13828","22.616055","88.45505333","1.69E+12","-0.19995001","-0.85395","9.11205","2.686049997","0.933145884"
"13829","22.616055","88.45505333","1.69E+12","0.9979501","-1.9480501","10.015051","3.021650333","1.04499912"
"13830","22.616055","88.45505333","1.69E+12","0.57000005","-1.1770501","9.744","3.045649983","1.002178633"
"13831","22.616055","88.45505333","1.69E+12","0.16800001","-1.7370001","10.49295","2.97464997","1.084309515"
"13832","22.616055","88.45505333","1.69E+12","0.51195","-1.42095","9.832951","2.974650333","1.014095012"
"13833","22.616055","88.45505333","1.69E+12","-0.04695","-1.48395","9.208051","2.559050333","0.950762264"
"13834","22.616055","88.45505333","1.69E+12","-0.64305","-1.93605","9.658051","2.359650333","1.006234208"
"13835","22.616055","88.45505333","1.69E+12","0.49605003","-2.0080502","10.042951","2.843650277","1.045233495"
"13836","22.616055","88.45505333","1.69E+12","0.49605003","-2.0080502","10.042951","2.843650277","1.045233495"
"13837","22.616055","88.45505333","1.69E+12","0.072000004","-2.2759502","9.4810505","2.425700101","0.993951496"
"13838","22.616055","88.45505333","1.69E+12","0.34005","-2.18505","9.523951","2.559650333","0.996667318"
"13839","22.616055","88.45505333","1.69E+12","0.67995006","-1.5769501","9.397051","2.83335032","0.973769495"
"13840","22.616055","88.45505333","1.69E+12","-0.24300002","-1.5820501","9.889951","2.688300293","1.021267661"
"13841","22.616055","88.45505333","1.69E+12","0.61095005","-1.47405","10.05105","3.062650017","1.037402594"
"13842","22.616055","88.45505333","1.69E+12","0.09105001","-1.4119501","9.576","2.75169997","0.986744368"
"13843","22.616055","88.45505333","1.69E+12","0.261","-1.24395","9.691051","2.902700333","0.996335104"
"13844","22.616055","88.45505333","1.69E+12","0.531","-1.43295","9.5119505","2.870000167","0.982051468"
"13845","22.616055","88.45505333","1.69E+12","0.531","-1.43295","9.5119505","2.870000167","0.982051468"
"13846","22.616055","88.45505333","1.69E+12","-0.19305001","-1.314","10.053","2.848649997","1.033674697"
"13847","22.616055","88.45505333","1.69E+12","1.2070501","-1.39995","9.361051","3.056050367","0.972661397"
"13848","22.616055","88.45505333","1.69E+12","1.3740001","-0.00195","9.687","3.686350033","0.99734544"
"13849","22.616055","88.45505333","1.69E+12","-0.46605003","-0.231","9.46905","2.92399999","0.966699895"
"13850","22.616055","88.45505333","1.69E+12","0.67995006","-0.504","10.458","3.54465002","1.069540562"
"13851","22.616055","88.45505333","1.69E+12","0.192","0.63000005","9.871051","3.56435035","1.008460563"
"13852","22.616055","88.45505333","1.69E+12","-0.279","0.20595","9.438001","3.121650333","0.962728819"
"13853","22.616055","88.45505333","1.69E+12","1.00995","-0.49695003","10.054951","3.522650323","1.031371719"
"13854","22.616055","88.45505333","1.69E+12","1.00995","-0.49695003","10.054951","3.522650323","1.031371719"
"13855","22.616055","88.45505333","1.69E+12","-0.66495","-0.064050004","10.02705","3.099349999","1.024391255"
"13856","22.616055","88.45505333","1.69E+12","1.008","-0.55200005","9.706051","3.387350317","0.996315247"
"13857","22.616055","88.45505333","1.69E+12","0.46695003","0.06705","9.141001","3.225000343","0.933044386"
"13858","22.616055","88.45505333","1.69E+12","0.59595","-0.70500004","10.225051","3.37200032","1.046548184"
"13859","22.616055","88.45505333","1.69E+12","0.546","0.25605002","9.58395","3.462000007","0.97888935"
"13860","22.616055","88.45505333","1.69E+12","-0.26205","-0.16695","10.41195","3.32765","1.061833344"
"13861","22.616055","88.45505333","1.69E+12","1.09695","0.048","10.42605","3.857","1.068675581"
"13862","22.616055","88.45505333","1.69E+12","0.19605","0.096","10.10295","3.465","1.030102755"
"13863","22.616055","88.45505333","1.69E+12","0.19605","0.096","10.10295","3.465","1.030102755"
"13864","22.616055","88.45505333","1.69E+12","-0.09195001","-0.23595001","9.997951","3.223350327","1.019485984"
"13865","22.616055","88.45505333","1.69E+12","0.46695003","0.31095","9.58395","3.45395001","0.978629533"
"13866","22.616055","88.45505333","1.69E+12","-0.32205","0.25800002","10.12695","3.354300007","1.033165524"
"13867","22.616055","88.45505333","1.69E+12","0.076950006","-0.021000002","9.495001","3.183650335","0.967924162"
"13868","22.616055","88.45505333","1.69E+12","1.56105","-0.078","9.98595","3.823","1.030329235"
"13869","22.616055","88.45505333","1.69E+12","-0.61695004","0.44295","10.185","3.336999987","1.041108916"
"13870","22.616055","88.45505333","1.69E+12","1.74495","0.34905002","9.76605","3.953350007","1.011911665"
"13871","22.616055","88.45505333","1.69E+12","0.55995005","-0.069000006","10.07205","3.521000015","1.028322021"
"13872","22.616055","88.45505333","1.69E+12","0.55995005","-0.069000006","10.07205","3.521000015","1.028322021"
"13873","22.616055","88.45505333","1.69E+12","-0.19995001","0.18900001","10.407001","3.465350333","1.061227053"
"13874","22.616055","88.45505333","1.69E+12","0.49995002","-0.058950003","9.687","3.376000006","0.988794277"
"13875","22.616055","88.45505333","1.69E+12","-0.74100006","-0.162","10.174951","3.090650313","1.040079865"
"13876","22.616055","88.45505333","1.69E+12","0.96195006","0.39000002","9.688951","3.68030036","0.99331236"
"13877","22.616055","88.45505333","1.69E+12","0.25905","-0.25095","10.362","3.4567","1.056908768"
"13878","22.616055","88.45505333","1.69E+12","0.57000005","0.036000002","10.024051","3.543350351","1.02347691"
"13879","22.616055","88.45505333","1.69E+12","0.40905002","0.16695","10.339951","3.63865034","1.054983235"
"13880","22.616055","88.45505333","1.69E+12","0.402","0.69705003","9.31305","3.47070001","0.952879458"
"13881","22.616055","88.45505333","1.69E+12","0.402","0.69705003","9.31305","3.47070001","0.952879458"
"13882","22.616055","88.45505333","1.69E+12","0.62205005","-0.23400001","10.47","3.619350013","1.069426351"
"13883","22.616055","88.45505333","1.69E+12","0.22995001","0.14295001","10.663051","3.67865034","1.087307655"
"13884","22.616055","88.45505333","1.69E+12","-0.01305","0.07395","9.6","3.2203","0.97862321"
"13885","22.616055","88.45505333","1.69E+12","0.273","0.52905005","9.415951","3.40600035","0.961748479"
"13886","22.616055","88.45505333","1.69E+12","1.3099501","-0.31800002","10.861951","3.95130036","1.11572643"
"13887","22.616055","88.45505333","1.69E+12","-0.45405003","0.58905005","9.694051","3.27635034","0.991084514"
"13888","22.616055","88.45505333","1.69E+12","0.036000002","-0.14295001","9.102","2.998349997","0.927950423"
"13889","22.616055","88.45505333","1.69E+12","1.06305","0.42405003","9.615001","3.700700343","0.987041651"
"13890","22.616055","88.45505333","1.69E+12","1.06305","0.42405003","9.615001","3.700700343","0.987041651"
"13891","22.616055","88.45505333","1.69E+12","0.48600003","0.31605002","10.510051","3.77070035","1.072989555"
"13892","22.616055","88.45505333","1.69E+12","0.18195","0.109950006","10.05795","3.449950002","1.025504227"
"13893","22.616055","88.45505333","1.69E+12","0.59895","-0.33705002","9.495001","3.252300327","0.970422201"
"13894","22.616055","88.45505333","1.69E+12","0.57195","1.065","9.094951","3.577300333","0.935263802"
"13895","22.616055","88.45505333","1.69E+12","0.48795003","-0.057000004","10.345051","3.592000342","1.055729781"
"13896","22.616055","88.45505333","1.69E+12","0.45495003","0.33","10.48095","3.75530001","1.069929501"
"13897","22.616055","88.45505333","1.69E+12","0.73005","0.16005","10.012051","3.634050333","1.023436094"
"13898","22.616055","88.45505333","1.69E+12","0.50805","0.033","8.736","3.09235","0.892030867"
"13899","22.616055","88.45505333","1.69E+12","0.50805","0.033","8.736","3.09235","0.892030867"
"13900","22.616055","88.45505333","1.69E+12","1.3600501","-0.07305","10.254001","3.847000367","1.054440524"
"13901","22.616055","88.45505333","1.69E+12","-0.30795002","-0.12795001","10.375951","3.313350323","1.058237347"
"13902","22.616055","88.45505333","1.69E+12","-0.90405005","-0.04695","9.675","2.907999983","0.990546349"
"13903","22.616055","88.45505333","1.69E+12","1.2780001","-0.354","9.387","3.437000033","0.966382196"
"13904","22.616055","88.45505333","1.69E+12","0.86700004","0.30105","9.97395","3.714000013","1.021007849"
"13905","22.616055","88.45505333","1.69E+12","0.120000005","-0.052050002","10.137","3.401650001","1.033419354"
"13906","22.616055","88.45505333","1.69E+12","-0.23595001","0.57195","9.43995","3.258649997","0.964342891"
"13907","22.616055","88.45505333","1.69E+12","0.47895002","-0.016050002","10.074","3.512300006","1.028072553"
"13908","22.616055","88.45505333","1.69E+12","0.47895002","-0.016050002","10.074","3.512300006","1.028072553"
"13909","22.616055","88.45505333","1.69E+12","0.68505","-0.19305001","9.873","3.454999997","1.009033706"
"13910","22.616055","88.45505333","1.69E+12","-0.07095","-0.279","9.253051","2.967700333","0.943682789"
"13911","22.616055","88.45505333","1.69E+12","0.53595","0.261","9.44205","3.413","0.964408707"
"13912","22.616055","88.45505333","1.69E+12","0.14805001","-0.23895001","9.889951","3.266350333","1.00855708"
"13913","22.616055","88.45505333","1.69E+12","0.62505","-0.744","10.254001","3.378350333","1.049942896"
"13914","22.616055","88.45505333","1.69E+12","0.32295","0.23895001","9.13395","3.231950003","0.931985786"
"13915","22.616055","88.45505333","1.69E+12","0.29895002","-0.13995","9.591001","3.25000034","0.97825479"
"13916","22.616055","88.45505333","1.69E+12","1.0870501","-0.15195","9.74205","3.559050033","0.999356609"
"13917","22.616055","88.45505333","1.69E+12","1.0870501","-0.15195","9.74205","3.559050033","0.999356609"
"13918","22.616055","88.45505333","1.69E+12","0.393","-0.72","10.54905","3.40735","1.078582405"
"13919","22.616055","88.45505333","1.69E+12","-0.73395","0.294","10.10295","3.221","1.033011234"
"13920","22.49472167","88.39130333","1.69E+12","-0.82995003","-1.04505","9.780001","2.635000323","1.006180581"
"13921","22.49472167","88.39130333","1.69E+12","1.34595","-1.14795","10.2300005","3.476000167","1.058289964"
"13922","22.49472167","88.39130333","1.69E+12","-0.38700002","-0.91605","9.62205","2.772999993","0.986065397"
"13923","22.49472167","88.39130333","1.69E+12","0.51495004","-0.49695003","9.358951","3.125650337","0.956806495"
"13924","22.49472167","88.39130333","1.69E+12","-0.72195005","-1.4089501","9.804001","2.557700283","1.012334491"
"13925","22.49472167","88.39130333","1.69E+12","2.11605","-1.23195","9.984","3.6227","1.047896534"
"13926","22.49472167","88.39130333","1.69E+12","-0.66495","-0.72705","9.97605","2.86135","1.021874257"
"13927","22.49472167","88.39130333","1.69E+12","0.97005004","-1.6990501","9.43995","2.90364998","0.982727973"
"13928","22.49472167","88.39130333","1.69E+12","0.97005004","-1.6990501","9.43995","2.90364998","0.982727973"
"13929","22.49472167","88.39130333","1.69E+12","-0.19995001","-0.85395","9.11205","2.686049997","0.933145884"
"13930","22.49472167","88.39130333","1.69E+12","0.9979501","-1.9480501","10.015051","3.021650333","1.04499912"
"13931","22.49472167","88.39130333","1.69E+12","0.117000006","-1.23","9.636001","2.841000335","0.990304878"
"13932","22.49472167","88.39130333","1.69E+12","0.57000005","-1.1770501","9.744","3.045649983","1.002178633"
"13933","22.49472167","88.39130333","1.69E+12","0.16800001","-1.7370001","10.49295","2.97464997","1.084309515"
"13934","22.49472167","88.39130333","1.69E+12","0.51195","-1.42095","9.832951","2.974650333","1.014095012"
"13935","22.49472167","88.39130333","1.69E+12","-0.04695","-1.48395","9.208051","2.559050333","0.950762264"
"13936","22.49472167","88.39130333","1.69E+12","0.94605005","-1.59405","10.066951","3.13965035","1.04344406"
"13937","22.49472167","88.39130333","1.69E+12","-0.64305","-1.93605","9.658051","2.359650333","1.006234208"
"13938","22.49472167","88.39130333","1.69E+12","0.49605003","-2.0080502","10.042951","2.843650277","1.045233495"
"13939","22.49472167","88.39130333","1.69E+12","0.49605003","-2.0080502","10.042951","2.843650277","1.045233495"
"13940","22.49472167","88.39130333","1.69E+12","0.072000004","-2.2759502","9.4810505","2.425700101","0.993951496"
"13941","22.49472167","88.39130333","1.69E+12","0.34005","-2.18505","9.523951","2.559650333","0.996667318"
"13942","22.49472167","88.39130333","1.69E+12","0.25605002","-2.43405","9.90705","2.576350007","1.040253927"
"13943","22.49472167","88.39130333","1.69E+12","0.67995006","-1.5769501","9.397051","2.83335032","0.973769495"
"13944","22.49472167","88.39130333","1.69E+12","-0.24300002","-1.5820501","9.889951","2.688300293","1.021267661"
"13945","22.49472167","88.39130333","1.69E+12","0.61095005","-1.47405","10.05105","3.062650017","1.037402594"
"13946","22.49472167","88.39130333","1.69E+12","0.09105001","-1.4119501","9.576","2.75169997","0.986744368"
"13947","22.49472167","88.39130333","1.69E+12","0.47895002","-1.62495","9.47595","2.776650007","0.981262733"
"13948","22.49472167","88.39130333","1.69E+12","0.261","-1.24395","9.691051","2.902700333","0.996335104"
"13949","22.49472167","88.39130333","1.69E+12","0.531","-1.43295","9.5119505","2.870000167","0.982051468"
"13950","22.49472167","88.39130333","1.69E+12","0.531","-1.43295","9.5119505","2.870000167","0.982051468"
"13951","22.49472167","88.39130333","1.69E+12","-0.19305001","-1.314","10.053","2.848649997","1.033674697"
"13952","22.49472167","88.39130333","1.69E+12","1.2070501","-1.39995","9.361051","3.056050367","0.972661397"
"13953","22.49472167","88.39130333","1.69E+12","-0.98505","-1.04805","10.02705","2.66465","1.032587393"
"13954","22.49472167","88.39130333","1.69E+12","1.3740001","-0.00195","9.687","3.686350033","0.99734544"
"13955","22.49472167","88.39130333","1.69E+12","-0.46605003","-0.231","9.46905","2.92399999","0.966699895"
"13956","22.49472167","88.39130333","1.69E+12","0.67995006","-0.504","10.458","3.54465002","1.069540562"
"13957","22.49472167","88.39130333","1.69E+12","0.192","0.63000005","9.871051","3.56435035","1.008460563"
"13958","22.49472167","88.39130333","1.69E+12","0.73695004","-0.18795002","10.504951","3.68465034","1.07364382"
"13959","22.49472167","88.39130333","1.69E+12","-0.279","0.20595","9.438001","3.121650333","0.962728819"
"13960","22.49472167","88.39130333","1.69E+12","1.00995","-0.49695003","10.054951","3.522650323","1.031371719"
"13961","22.49472167","88.39130333","1.69E+12","1.00995","-0.49695003","10.054951","3.522650323","1.031371719"
"13962","22.49472167","88.39130333","1.69E+12","-0.66495","-0.064050004","10.02705","3.099349999","1.024391255"
"13963","22.49472167","88.39130333","1.69E+12","1.008","-0.55200005","9.706051","3.387350317","0.996315247"
"13964","22.49472167","88.39130333","1.69E+12","0.37800002","-0.72495","10.422001","3.35835034","1.065649373"
"13965","22.49472167","88.39130333","1.69E+12","0.46695003","0.06705","9.141001","3.225000343","0.933044386"
"13966","22.49472167","88.39130333","1.69E+12","0.59595","-0.70500004","10.225051","3.37200032","1.046548184"
"13967","22.49472167","88.39130333","1.69E+12","0.546","0.25605002","9.58395","3.462000007","0.97888935"
"13968","22.49472167","88.39130333","1.69E+12","-0.26205","-0.16695","10.41195","3.32765","1.061833344"
"13969","22.49472167","88.39130333","1.69E+12","0.177","-0.07305","9.663","3.25565","0.985208666"
"13970","22.49472167","88.39130333","1.69E+12","1.09695","0.048","10.42605","3.857","1.068675581"
"13971","22.49472167","88.39130333","1.69E+12","0.19605","0.096","10.10295","3.465","1.030102755"
"13972","22.49472167","88.39130333","1.69E+12","0.19605","0.096","10.10295","3.465","1.030102755"
"13973","22.49472167","88.39130333","1.69E+12","-0.09195001","-0.23595001","9.997951","3.223350327","1.019485984"
"13974","22.49472167","88.39130333","1.69E+12","0.46695003","0.31095","9.58395","3.45395001","0.978629533"
"13975","22.49472167","88.39130333","1.69E+12","0.73305005","-0.006","10.033951","3.58700035","1.025554981"
"13976","22.49472167","88.39130333","1.69E+12","-0.32205","0.25800002","10.12695","3.354300007","1.033165524"
"13977","22.49472167","88.39130333","1.69E+12","0.076950006","-0.021000002","9.495001","3.183650335","0.967924162"
"13978","22.49472167","88.39130333","1.69E+12","1.56105","-0.078","9.98595","3.823","1.030329235"
"13979","22.49472167","88.39130333","1.69E+12","-0.61695004","0.44295","10.185","3.336999987","1.041108916"
"13980","22.49472167","88.39130333","1.69E+12","-0.693","-0.351","9.415951","2.790650333","0.963092833"
"13981","22.49472167","88.39130333","1.69E+12","1.74495","0.34905002","9.76605","3.953350007","1.011911665"
"13982","22.49472167","88.39130333","1.69E+12","0.55995005","-0.069000006","10.07205","3.521000015","1.028322021"
"13983","22.49472167","88.39130333","1.69E+12","0.55995005","-0.069000006","10.07205","3.521000015","1.028322021"
"13984","22.49472167","88.39130333","1.69E+12","-0.19995001","0.18900001","10.407001","3.465350333","1.061227053"
"13985","22.49472167","88.39130333","1.69E+12","0.49995002","-0.058950003","9.687","3.376000006","0.988794277"
"13986","22.49472167","88.39130333","1.69E+12","0.94305","0.22695","9.05895","3.40965","0.928718786"
"13987","22.49472167","88.39130333","1.69E+12","-0.74100006","-0.162","10.174951","3.090650313","1.040079865"
"13988","22.49472167","88.39130333","1.69E+12","0.96195006","0.39000002","9.688951","3.68030036","0.99331236"
"13989","22.49472167","88.39130333","1.69E+12","0.25905","-0.25095","10.362","3.4567","1.056908768"
"13990","22.49472167","88.39130333","1.69E+12","0.57000005","0.036000002","10.024051","3.543350351","1.02347691"
"13991","22.49472167","88.39130333","1.69E+12","-0.13305001","0.036000002","9.699","3.200649997","0.988784847"
"13992","22.49472167","88.39130333","1.69E+12","0.40905002","0.16695","10.339951","3.63865034","1.054983235"
"13993","22.49472167","88.39130333","1.69E+12","0.402","0.69705003","9.31305","3.47070001","0.952879458"
"13994","22.49472167","88.39130333","1.69E+12","0.402","0.69705003","9.31305","3.47070001","0.952879458"
"13995","22.49472167","88.39130333","1.69E+12","0.62205005","-0.23400001","10.47","3.619350013","1.069426351"
"13996","22.49472167","88.39130333","1.69E+12","0.22995001","0.14295001","10.663051","3.67865034","1.087307655"
"13997","22.49472167","88.39130333","1.69E+12","-0.064050004","0.546","9.66705","3.382999999","0.98702026"
"13998","22.49472167","88.39130333","1.69E+12","-0.01305","0.07395","9.6","3.2203","0.97862321"
"13999","22.49472167","88.39130333","1.69E+12","0.273","0.52905005","9.415951","3.40600035","0.961748479"
"14000","22.49472167","88.39130333","1.69E+12","1.3099501","-0.31800002","10.861951","3.95130036","1.11572643"
"14001","22.49472167","88.39130333","1.69E+12","-0.45405003","0.58905005","9.694051","3.27635034","0.991084514"
"14002","22.49472167","88.39130333","1.69E+12","0.19905001","0.12705001","9.993","3.439700007","1.018938807"
"14003","22.49472167","88.39130333","1.69E+12","0.036000002","-0.14295001","9.102","2.998349997","0.927950423"
"14004","22.49472167","88.39130333","1.69E+12","1.06305","0.42405003","9.615001","3.700700343","0.987041651"
"14005","22.49472167","88.39130333","1.69E+12","1.06305","0.42405003","9.615001","3.700700343","0.987041651"
"14006","22.49472167","88.39130333","1.69E+12","0.48600003","0.31605002","10.510051","3.77070035","1.072989555"
"14007","22.49472167","88.39130333","1.69E+12","0.18195","0.109950006","10.05795","3.449950002","1.025504227"
"14008","22.49472167","88.39130333","1.69E+12","-0.384","0.34500003","9.736951","3.232650343","0.993947544"
"14009","22.49472167","88.39130333","1.69E+12","0.59895","-0.33705002","9.495001","3.252300327","0.970422201"
"14010","22.49472167","88.39130333","1.69E+12","0.57195","1.065","9.094951","3.577300333","0.935263802"
"14011","22.49472167","88.39130333","1.69E+12","0.48795003","-0.057000004","10.345051","3.592000342","1.055729781"
"14012","22.49472167","88.39130333","1.69E+12","0.45495003","0.33","10.48095","3.75530001","1.069929501"
"14013","22.49472167","88.39130333","1.69E+12","-0.34395","-0.25500003","9.25605","2.88569999","0.944541058"
"14014","22.49472167","88.39130333","1.69E+12","0.73005","0.16005","10.012051","3.634050333","1.023436094"
"14015","22.49472167","88.39130333","1.69E+12","0.50805","0.033","8.736","3.09235","0.892030867"
"14016","22.49472167","88.39130333","1.69E+12","0.50805","0.033","8.736","3.09235","0.892030867"
"14017","22.49472167","88.39130333","1.69E+12","1.3600501","-0.07305","10.254001","3.847000367","1.054440524"
"14018","22.49472167","88.39130333","1.69E+12","-0.30795002","-0.12795001","10.375951","3.313350323","1.058237347"
"14019","22.49472167","88.39130333","1.69E+12","0.25605002","-0.025950002","10.12005","3.450050006","1.031939035"
"14020","22.49472167","88.39130333","1.69E+12","-0.90405005","-0.04695","9.675","2.907999983","0.990546349"
"14021","22.49472167","88.39130333","1.69E+12","1.2780001","-0.354","9.387","3.437000033","0.966382196"
"14022","22.49472167","88.39130333","1.69E+12","0.86700004","0.30105","9.97395","3.714000013","1.021007849"
"14023","22.49472167","88.39130333","1.69E+12","0.120000005","-0.052050002","10.137","3.401650001","1.033419354"
"14024","22.49472167","88.39130333","1.69E+12","0.17205001","-0.20505","10.255951","3.407650337","1.045814815"
"14025","22.49472167","88.39130333","1.69E+12","-0.23595001","0.57195","9.43995","3.258649997","0.964342891"
"14026","22.49472167","88.39130333","1.69E+12","0.47895002","-0.016050002","10.074","3.512300006","1.028072553"
"14027","22.49472167","88.39130333","1.69E+12","0.47895002","-0.016050002","10.074","3.512300006","1.028072553"
"14028","22.49472167","88.39130333","1.69E+12","0.68505","-0.19305001","9.873","3.454999997","1.009033706"
"14029","22.49472167","88.39130333","1.69E+12","-0.07095","-0.279","9.253051","2.967700333","0.943682789"
"14030","22.49472167","88.39130333","1.69E+12","0.22995001","-0.34905002","10.1650505","3.348650163","1.037068366"
"14031","22.49472167","88.39130333","1.69E+12","0.53595","0.261","9.44205","3.413","0.964408707"
"14032","22.49472167","88.39130333","1.69E+12","0.14805001","-0.23895001","9.889951","3.266350333","1.00855708"
"14033","22.49472167","88.39130333","1.69E+12","0.62505","-0.744","10.254001","3.378350333","1.049942896"
"14034","22.49472167","88.39130333","1.69E+12","0.32295","0.23895001","9.13395","3.231950003","0.931985786"
"14035","22.49472167","88.39130333","1.69E+12","-0.46605003","-0.54495","10.551001","3.180000323","1.078016209"
"14036","22.49472167","88.39130333","1.69E+12","0.29895002","-0.13995","9.591001","3.25000034","0.97825479"
"14037","22.49472167","88.39130333","1.69E+12","1.0870501","-0.15195","9.74205","3.559050033","0.999356609"
"14038","22.49472167","88.39130333","1.69E+12","1.0870501","-0.15195","9.74205","3.559050033","0.999356609"
"14039","22.49472167","88.39130333","1.69E+12","0.393","-0.72","10.54905","3.40735","1.078582405"
"14040","22.49472167","88.39130333","1.69E+12","1.6279501","-0.23400001","8.29605","3.23000003","0.862131184"
"14041","22.49472167","88.39130333","1.69E+12","-0.27195","0.30405003","11.2240505","3.752050177","1.144899169"
"14042","22.49472167","88.39130333","1.69E+12","0.44295","-0.82305","10.2949505","3.304950167","1.053750537"
"14043","22.49472167","88.39130333","1.69E+12","0.606","0.021000002","9.7560005","3.461000167","0.996414472"
"14044","22.49472167","88.39130333","1.69E+12","0.27795002","-0.08805001","9.213","3.134300003","0.939613902"
"14045","22.49472167","88.39130333","1.69E+12","0.18","-0.42495003","10.192051","3.315700323","1.040009594"
"14046","22.49472167","88.39130333","1.69E+12","0.70395005","-0.57405","10.74195","3.623950017","1.098907862"
"14047","22.49472167","88.39130333","1.69E+12","0.70395005","-0.57405","10.74195","3.623950017","1.098907862"
"14048","22.49472167","88.39130333","1.69E+12","-0.25005","-0.53805","9.63405","2.94865","0.983924815"
"14049","22.49472167","88.39130333","1.69E+12","-0.18300001","-0.28605002","9.462001","2.997650323","0.965147049"
"14050","22.49472167","88.39130333","1.69E+12","0.76395005","-0.36795002","10.06305","3.48635001","1.029430368"
"14051","22.49472167","88.39130333","1.69E+12","0.402","-0.98295003","10.623","3.34734999","1.088272245"
"14052","22.49472167","88.39130333","1.69E+12","0.08895","-0.07305","9.96405","3.32665","1.01577113"
"14053","22.49472167","88.39130333","1.69E+12","0.24900001","-0.034950003","9.30795","3.174000002","0.94916876"
"14054","22.49472167","88.39130333","1.69E+12","0.45495003","-1.01205","9.535951","2.992950343","0.97862293"
"14055","22.49472167","88.39130333","1.69E+12","1.64505","-1.43295","9.75105","3.32105","1.018564981"
"14056","22.49472167","88.39130333","1.69E+12","1.64505","-1.43295","9.75105","3.32105","1.018564981"
"14057","22.49472167","88.39130333","1.69E+12","-0.78705","1.1230501","10.213051","3.516350367","1.05042941"
"14058","22.49472167","88.39130333","1.69E+12","1.176","-1.3660501","8.85795","2.889299967","0.921456494"
"14059","22.49472167","88.39130333","1.69E+12","-0.25995","0.37800002","10.4740505","3.530700173","1.068714814"
"14060","22.49472167","88.39130333","1.69E+12","-0.60705","-0.50895","10.873951","3.252650333","1.111393273"
"14061","22.49472167","88.39130333","1.69E+12","0.83295006","-0.20295002","9.543","3.391000013","0.976700533"
"14062","22.49472167","88.39130333","1.69E+12","0.21495001","-1.0170001","10.306951","3.168300303","1.055987169"
"14063","22.49472167","88.39130333","1.69E+12","0.63900006","-0.13095","9.658051","3.388700353","0.986753577"
"14064","22.49472167","88.39130333","1.69E+12","1.26195","-0.40095","10.15095","3.67065","1.043521515"
"14065","22.49472167","88.39130333","1.69E+12","1.26195","-0.40095","10.15095","3.67065","1.043521515"
"14066","22.49472167","88.39130333","1.69E+12","-0.55005","-0.32700002","9.238951","2.787300327","0.944045385"
"14067","22.49472167","88.39130333","1.69E+12","1.1010001","-0.78000003","9.871051","3.397350357","1.01558037"
"14068","22.49472167","88.39130333","1.69E+12","0.59400004","-0.025950002","9.14805","3.238700013","0.93449044"
"14069","22.49472167","88.39130333","1.69E+12","0.72300005","-0.36795002","9.27","3.20835001","0.948565688"
"14070","22.49472167","88.39130333","1.69E+12","0.132","-0.46395","9.592951","3.087000333","0.97911016"
"14071","22.49472167","88.39130333","1.69E+12","0.35205","-0.279","9.45705","3.1767","0.965108281"
"14072","22.49472167","88.39130333","1.69E+12","1.18305","-0.15","9.370951","3.468000333","0.962948497"
"14073","22.49472167","88.39130333","1.69E+12","0.45000002","-0.28905","9.102","3.087650007","0.929429157"
"14074","22.49472167","88.39130333","1.69E+12","0.45000002","-0.28905","9.102","3.087650007","0.929429157"
"14075","22.49472167","88.39130333","1.69E+12","-0.045","-0.25800002","9.541051","3.079350327","0.972950534"
"14076","22.49472167","88.39130333","1.69E+12","0.47895002","-0.069000006","9.636001","3.348650338","0.983500847"
"14077","22.49472167","88.39130333","1.69E+12","0.39705002","-0.90900004","10.122001","3.203350327","1.036747032"
"14078","22.49472167","88.39130333","1.69E+12","-0.27","-0.033","10.06305","3.25335","1.026169786"
"14079","22.49472167","88.39130333","1.69E+12","1.1590501","-0.43005002","10.066951","3.59865036","1.033901706"
"14080","22.49472167","88.39130333","1.69E+12","-0.09195001","-0.67695004","9.55305","2.928049983","0.976294235"
"14081","22.49472167","88.39130333","1.69E+12","0.70905006","-1.12695","10.2640505","3.282050187","1.055050801"
"14082","22.49472167","88.39130333","1.69E+12","1.2900001","0.117000006","10.39095","3.932650035","1.067418143"
"14083","22.49472167","88.39130333","1.69E+12","1.2900001","0.117000006","10.39095","3.932650035","1.067418143"
"14084","22.49472167","88.39130333","1.69E+12","-0.19800001","-1.12695","10.210951","2.96200033","1.047386304"
"14085","22.49472167","88.39130333","1.69E+12","0.78795004","-0.61905","10.507951","3.558950347","1.076006159"
"14086","22.49472167","88.39130333","1.69E+12","0.23895001","-0.588","10.795051","3.482000337","1.102313303"
"14087","22.49472167","88.39130333","1.69E+12","0.26295","-0.46605003","9.588","3.12829999","0.978891017"
"14088","22.49472167","88.39130333","1.69E+12","0.78000003","-0.69795","10.09395","3.39200001","1.034461955"
"14089","22.49472167","88.39130333","1.69E+12","0.76395005","-0.20505","9.80895","3.455950017","1.003138724"
"14090","22.49472167","88.39130333","1.69E+12","-0.10005","-0.62595004","10.716001","3.33000032","1.094264362"
"14091","22.49472167","88.39130333","1.69E+12","0.78000003","-0.52395004","9.8209505","3.359000163","1.005687984"
"14092","22.49472167","88.39130333","1.69E+12","0.78000003","-0.52395004","9.8209505","3.359000163","1.005687984"
